"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2022-10-11 a las 16:21:13 (tiempo del centro de Mexico)."
"Sismicidad del 1900-10-01 al 2022-10-11, mag. 5.0 a 9.9, todas las profundidades, en todo el pais."
"Total: 1774 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
1991-03-06,04:44:54,5.1,16.27,-94.92,81.0,"21 km al SURESTE de JUCHITAN DE ZARAGOZA, OAX",1991-03-06,10:44:54,revisado
1991-03-31,23:03:58,5.5,22.31,-107.04,10.0,"121 km al SUROESTE de MAZATLAN, SIN",1991-04-01,05:03:58,revisado
1991-04-01,01:34:45,5.5,16.05,-98.38,5.0,"48 km al SUROESTE de PINOTEPA NACIONAL, OAX",1991-04-01,07:34:45,revisado
1991-04-01,03:01:28,5.1,15.94,-98.36,16.0,"55 km al SUROESTE de PINOTEPA NACIONAL, OAX",1991-04-01,09:01:28,revisado
1991-04-01,08:43:21,5.0,16.53,-94.35,115.0,"52 km al ESTE de UNION HIDALGO, OAX",1991-04-01,14:43:21,revisado
1991-04-07,03:39:36,5.1,16.03,-97.61,53.0,"19 km al OESTE de RIO GRANDE, OAX",1991-04-07,09:39:36,revisado
1991-05-21,18:57:06,5.1,18.41,-103.21,18.0,"41 km al SUR de COALCOMAN, MICH",1991-05-22,00:57:06,revisado
1991-06-21,18:30:26,6.1,23.99,-108.49,10.0,"117 km al SUROESTE de NAVOLATO, SIN",1991-06-22,00:30:26,revisado
1991-06-27,13:42:41,5.6,24.41,-108.23,10.0,"66 km al SUROESTE de NAVOLATO, SIN",1991-06-27,19:42:41,revisado
1991-06-29,17:22:39,5.0,14.33,-93.13,40.0,"112 km al SUROESTE de CD HIDALGO, CHIS",1991-06-29,23:22:39,revisado
1991-07-22,14:50:51,5.1,15.2,-93.03,69.0,"31 km al SUROESTE de MAPASTEPEC, CHIS",1991-07-22,20:50:51,revisado
1991-07-25,09:25:31,5.3,17.81,-95.09,8.0,"16 km al SUROESTE de SAYULA DE ALEMAN, VER",1991-07-25,15:25:31,revisado
1991-07-25,09:46:04,5.4,17.02,-101.24,21.0,"57 km al SUR de PETATLAN, GRO",1991-07-25,15:46:04,revisado
1991-07-27,23:35:16,5.0,16.19,-95.05,70.0,"16 km al ESTE de SALINA CRUZ, OAX",1991-07-28,05:35:16,revisado
1991-08-16,06:49:42,5.0,14.27,-94.01,5.0,"177 km al SUROESTE de MAPASTEPEC, CHIS",1991-08-16,12:49:42,revisado
1991-09-10,12:54:30,5.2,15.7,-95.56,70.0,"62 km al ESTE de CRUCECITA, OAX",1991-09-10,18:54:30,revisado
1991-09-18,20:55:50,5.0,13.91,-92.42,13.0,"90 km al SUROESTE de CD HIDALGO, CHIS",1991-09-19,02:55:50,revisado
1991-09-25,23:59:14,5.3,15.6,-98.61,20.0,"101 km al SUROESTE de PINOTEPA NACIONAL, OAX",1991-09-26,05:59:14,revisado
1991-09-30,05:00:14,5.1,14.91,-92.6,100.0,"29 km al SUROESTE de HUIXTLA, CHIS",1991-09-30,11:00:14,revisado
1991-11-11,11:45:53,5.7,17.55,-105.76,5.0,"225 km al SUROESTE de CIHUATLAN, JAL",1991-11-11,17:45:53,revisado
1991-11-23,21:47:06,5.2,16.1,-98.12,5.0,"28 km al SUROESTE de PINOTEPA NACIONAL, OAX",1991-11-24,03:47:06,revisado
1991-12-03,11:54:35,5.0,31.7,-115.9,5.0,"64 km al ESTE de RODOLFO SANCHEZ T(MRO), BC",1991-12-03,17:54:35,revisado
1991-12-25,18:04:58,5.1,25.23,-109.74,10.0,"95 km al SUROESTE de AHOME, SIN",1991-12-26,00:04:58,revisado
1991-12-25,18:22:16,5.4,25.12,-109.76,10.0,"106 km al SUROESTE de AHOME, SIN",1991-12-26,00:22:16,revisado
1991-12-25,18:25:36,5.2,24.9,-109.89,10.0,"94 km al NORESTE de LA PAZ, BCS",1991-12-26,00:25:36,revisado
1992-01-08,12:04:42,5.0,15.24,-95.41,12.0,"97 km al SURESTE de CRUCECITA, OAX",1992-01-08,18:04:42,revisado
1992-01-25,22:39:09,5.1,16.74,-98.27,47.0,"16 km al NORESTE de OMETEPEC, GRO",1992-01-26,04:39:09,revisado
1992-02-05,08:21:20,5.2,15.25,-93.05,132.0,"27 km al SUROESTE de MAPASTEPEC, CHIS",1992-02-05,14:21:20,revisado
1992-02-12,05:56:56,5.1,17.7,-101.6,78.0,"8 km al NOROESTE de ZIHUATANEJO, GRO",1992-02-12,11:56:56,revisado
1992-02-21,16:09:52,5.6,13.91,-92.28,37.0,"86 km al SUR de CD HIDALGO, CHIS",1992-02-21,22:09:52,revisado
1992-02-21,18:43:06,5.0,14.91,-92.04,75.0,"16 km al SURESTE de CACAHOATAN, CHIS",1992-02-22,00:43:06,revisado
1992-02-28,14:58:25,5.2,14.8,-93.01,60.0,"69 km al SUROESTE de HUIXTLA, CHIS",1992-02-28,20:58:25,revisado
1992-03-17,00:44:00,5.2,14.1,-93.1,20.0,"121 km al SUROESTE de CD HIDALGO, CHIS",1992-03-17,06:44:00,revisado
1992-03-28,02:24:26,5.0,15.31,-92.27,149.0,"6 km al SUROESTE de MOTOZINTLA, CHIS",1992-03-28,08:24:26,revisado
1992-03-31,14:56:36,5.2,17.23,-101.3,20.0,"34 km al SUR de PETATLAN, GRO",1992-03-31,20:56:36,revisado
1992-03-31,18:31:51,5.1,17.26,-101.24,44.0,"31 km al SUR de PETATLAN, GRO",1992-04-01,00:31:51,revisado
1992-04-22,05:00:28,5.1,16.87,-96.89,59.0,"17 km al SUROESTE de ZAACHILA, OAX",1992-04-22,11:00:28,revisado
1992-05-15,15:32:05,5.0,15.81,-98.62,25.0,"84 km al SUROESTE de PINOTEPA NACIONAL, OAX",1992-05-15,21:32:05,revisado
1992-05-30,10:29:59,5.5,14.04,-93.05,19.0,"120 km al SUROESTE de CD HIDALGO, CHIS",1992-05-30,16:29:59,revisado
1992-06-07,03:01:46,5.3,16.17,-98.91,5.0,"78 km al SUROESTE de OMETEPEC, GRO",1992-06-07,09:01:46,revisado
1992-06-07,11:41:13,5.3,16.13,-98.89,20.0,"80 km al SUROESTE de OMETEPEC, GRO",1992-06-07,17:41:13,revisado
1992-06-08,01:51:55,5.0,13.5,-92.57,30.0,"138 km al SUROESTE de CD HIDALGO, CHIS",1992-06-08,07:51:55,revisado
1992-06-24,02:58:43,5.1,14.58,-92.03,49.0,"17 km al SURESTE de CD HIDALGO, CHIS",1992-06-24,08:58:43,revisado
1992-08-01,18:41:23,5.3,13.72,-91.98,11.0,"108 km al SUR de CD HIDALGO, CHIS",1992-08-02,00:41:23,revisado
1992-08-22,22:31:58,5.1,15.32,-98.25,25.0,"115 km al SUR de PINOTEPA NACIONAL, OAX",1992-08-23,04:31:58,revisado
1992-08-22,23:11:24,5.1,15.42,-98.26,10.0,"104 km al SUR de PINOTEPA NACIONAL, OAX",1992-08-23,05:11:24,revisado
1992-10-03,01:37:25,5.2,27.51,-111.37,10.0,"65 km al SUROESTE de H GUAYMAS, SON",1992-10-03,07:37:25,revisado
1992-10-30,02:24:30,5.0,17.07,-100.85,37.0,"29 km al SUROESTE de TECPAN, GRO",1992-10-30,08:24:30,revisado
1992-11-02,09:42:58,5.1,15.85,-96.79,10.0,"30 km al ESTE de PUERTO ESCONDIDO, OAX",1992-11-02,15:42:58,revisado
1992-11-25,04:37:03,5.2,14.29,-92.78,20.0,"80 km al SUROESTE de CD HIDALGO, CHIS",1992-11-25,10:37:03,revisado
1992-12-17,03:19:18,5.3,18.39,-105.75,48.0,"156 km al SUROESTE de CIHUATLAN, JAL",1992-12-17,09:19:18,revisado
1992-12-17,05:09:45,5.3,13.68,-91.62,70.0,"124 km al SURESTE de CD HIDALGO, CHIS",1992-12-17,11:09:45,revisado
1993-02-11,20:09:58,5.0,15.11,-92.27,100.0,"17 km al NOROESTE de CACAHOATAN, CHIS",1993-02-12,02:09:58,revisado
1993-03-05,02:14:33,5.0,28.85,-113.08,10.0,"137 km al NORESTE de GUERRERO NEGRO, BCS",1993-03-05,08:14:33,revisado
1993-03-05,02:20:55,5.8,28.71,-113.11,10.0,"125 km al NORESTE de GUERRERO NEGRO, BCS",1993-03-05,08:20:55,revisado
1993-03-11,14:43:59,5.3,18.31,-101.73,12.0,"60 km al NORESTE de LAS GUACAMAYAS, MICH",1993-03-11,20:43:59,revisado
1993-03-20,11:41:46,5.0,18.41,-103.5,10.0,"54 km al SUROESTE de COALCOMAN, MICH",1993-03-20,17:41:46,revisado
1993-03-31,04:18:15,5.3,17.18,-101.02,8.0,"42 km al OESTE de TECPAN, GRO",1993-03-31,10:18:15,revisado
1993-05-14,21:09:39,5.8,16.43,-98.74,20.0,"45 km al SUROESTE de OMETEPEC, GRO",1993-05-15,03:09:39,revisado
1993-05-14,21:11:56,6.0,16.47,-98.72,15.0,"41 km al SUROESTE de OMETEPEC, GRO",1993-05-15,03:11:56,revisado
1993-05-16,00:34:18,5.0,13.49,-92.45,14.0,"135 km al SUR de CD HIDALGO, CHIS",1993-05-16,06:34:18,revisado
1993-06-05,05:25:37,5.0,13.57,-92.77,5.0,"140 km al SUROESTE de CD HIDALGO, CHIS",1993-06-05,11:25:37,revisado
1993-06-15,23:44:51,5.2,14.44,-93.1,30.0,"103 km al SUROESTE de HUIXTLA, CHIS",1993-06-16,05:44:51,revisado
1993-07-08,21:30:18,5.0,14.82,-92.85,79.0,"54 km al SUROESTE de HUIXTLA, CHIS",1993-07-09,03:30:18,revisado
1993-07-29,14:17:01,5.0,17.38,-100.65,43.0,"18 km al NORTE de TECPAN, GRO",1993-07-29,20:17:01,revisado
1993-08-04,19:20:48,5.1,17.08,-98.53,32.0,"46 km al NOROESTE de OMETEPEC, GRO",1993-08-05,01:20:48,revisado
1993-08-07,00:11:53,5.0,18.25,-105.89,16.0,"178 km al SUROESTE de CIHUATLAN, JAL",1993-08-07,06:11:53,revisado
1993-08-20,07:06:15,5.0,18.44,-102.85,9.0,"50 km al SURESTE de COALCOMAN, MICH",1993-08-20,13:06:15,revisado
1993-09-02,21:16:02,5.4,13.8,-92.87,37.0,"124 km al SUROESTE de CD HIDALGO, CHIS",1993-09-03,03:16:02,revisado
1993-09-03,06:35:05,6.7,14.643,-92.804,47.0,"65 km al SUROESTE de TAPACHULA, CHIS",1993-09-03,12:35:05,revisado
1993-09-03,06:54:21,5.1,14.56,-92.81,33.0,"71 km al SUROESTE de TAPACHULA, CHIS",1993-09-03,12:54:21,revisado
1993-09-04,02:49:43,5.2,14.5,-93.02,70.0,"92 km al SUROESTE de HUIXTLA, CHIS",1993-09-04,08:49:43,revisado
1993-09-10,11:28:03,5.5,13.73,-92.92,16.0,"134 km al SUROESTE de CD HIDALGO, CHIS",1993-09-10,17:28:03,revisado
1993-09-10,12:58:52,5.7,13.8,-92.89,17.0,"126 km al SUROESTE de CD HIDALGO, CHIS",1993-09-10,18:58:52,revisado
1993-09-10,13:12:57,7.2,14.8,-92.687,34.0,"44 km al SUROESTE de HUIXTLA, CHIS",1993-09-10,19:12:57,revisado
1993-09-10,13:44:57,5.0,13.7,-92.64,17.0,"120 km al SUROESTE de CD HIDALGO, CHIS",1993-09-10,19:44:57,revisado
1993-09-10,14:39:09,5.0,13.97,-93.04,19.0,"124 km al SUROESTE de CD HIDALGO, CHIS",1993-09-10,20:39:09,revisado
1993-09-10,16:37:20,5.0,13.98,-92.58,83.0,"90 km al SUROESTE de CD HIDALGO, CHIS",1993-09-10,22:37:20,revisado
1993-09-10,19:24:55,5.0,13.9,-93.08,6.0,"132 km al SUROESTE de CD HIDALGO, CHIS",1993-09-11,01:24:55,revisado
1993-09-10,23:04:40,5.0,13.98,-93.07,7.0,"126 km al SUROESTE de CD HIDALGO, CHIS",1993-09-11,05:04:40,revisado
1993-09-10,23:23:19,5.2,14.0,-92.96,7.0,"115 km al SUROESTE de CD HIDALGO, CHIS",1993-09-11,05:23:19,revisado
1993-09-11,13:29:48,5.5,14.3,-92.68,22.0,"71 km al SUROESTE de CD HIDALGO, CHIS",1993-09-11,19:29:48,revisado
1993-09-11,21:22:50,5.4,14.09,-91.35,9.0,"108 km al SURESTE de CD HIDALGO, CHIS",1993-09-12,03:22:50,revisado
1993-09-13,21:59:25,5.2,13.74,-93.16,24.0,"150 km al SUROESTE de CD HIDALGO, CHIS",1993-09-14,03:59:25,revisado
1993-09-17,20:01:44,5.0,14.13,-92.96,13.0,"106 km al SUROESTE de CD HIDALGO, CHIS",1993-09-18,02:01:44,revisado
1993-09-18,23:01:17,5.1,14.31,-93.38,98.0,"134 km al SUROESTE de HUIXTLA, CHIS",1993-09-19,05:01:17,revisado
1993-09-19,08:10:56,6.3,13.99,-93.43,5.0,"157 km al SUROESTE de CD HIDALGO, CHIS",1993-09-19,14:10:56,revisado
1993-09-19,08:43:58,5.1,13.79,-93.49,20.0,"175 km al SUROESTE de CD HIDALGO, CHIS",1993-09-19,14:43:58,revisado
1993-09-28,09:50:20,5.3,13.53,-92.42,51.0,"130 km al SUR de CD HIDALGO, CHIS",1993-09-28,15:50:20,revisado
1993-09-29,02:09:46,5.4,18.85,-106.62,10.0,"221 km al OESTE de CIHUATLAN, JAL",1993-09-29,08:09:46,revisado
1993-09-30,12:27:49,6.4,14.78,-95.01,13.0,"156 km al SUR de SALINA CRUZ, OAX",1993-09-30,18:27:49,revisado
1993-10-05,19:10:44,5.2,13.89,-92.04,9.0,"88 km al SUR de CD HIDALGO, CHIS",1993-10-06,01:10:44,revisado
1993-10-13,13:40:12,5.0,13.61,-91.78,14.0,"125 km al SURESTE de CD HIDALGO, CHIS",1993-10-13,19:40:12,revisado
1993-10-16,01:21:01,5.0,13.74,-93.0,50.0,"138 km al SUROESTE de CD HIDALGO, CHIS",1993-10-16,07:21:01,revisado
1993-10-16,03:33:37,5.0,13.86,-93.0,19.0,"129 km al SUROESTE de CD HIDALGO, CHIS",1993-10-16,09:33:37,revisado
1993-10-24,01:52:19,6.6,16.767,-98.767,30.0,"40 km al OESTE de OMETEPEC, GRO",1993-10-24,07:52:19,revisado
1993-11-12,18:16:44,5.8,15.63,-99.02,15.0,"130 km al SUROESTE de PINOTEPA NACIONAL, OAX",1993-11-13,00:16:44,revisado
1993-11-18,20:25:06,5.5,13.86,-94.14,60.0,"220 km al SUROESTE de MAPASTEPEC, CHIS",1993-11-19,02:25:06,revisado
1994-02-08,18:02:01,5.0,16.44,-96.01,59.0,"63 km al ESTE de MIAHUATLAN, OAX",1994-02-09,00:02:01,revisado
1994-02-23,08:13:51,5.4,17.82,-97.3,53.0,"9 km al SURESTE de TEPELMEME, OAX",1994-02-23,14:13:51,revisado
1994-03-12,17:46:03,5.1,16.6,-94.55,73.0,"33 km al NORESTE de UNION HIDALGO, OAX",1994-03-12,23:46:03,revisado
1994-03-14,13:13:52,5.0,13.93,-92.9,42.0,"116 km al SUROESTE de CD HIDALGO, CHIS",1994-03-14,19:13:52,revisado
1994-03-14,14:51:26,6.8,15.984,-92.432,160.0,"42 km al SURESTE de VENUSTIANO CARRANZA, CHIS",1994-03-14,20:51:26,revisado
1994-03-17,20:20:18,5.4,24.77,-109.07,10.0,"108 km al SUROESTE de GUASAVE, SIN",1994-03-18,02:20:18,revisado
1994-03-22,20:59:14,5.0,31.74,-116.19,10.0,"36 km al ESTE de RODOLFO SANCHEZ T(MRO), BC",1994-03-23,02:59:14,revisado
1994-03-25,14:53:07,5.0,14.7,-93.29,40.0,"92 km al SUROESTE de MAPASTEPEC, CHIS",1994-03-25,20:53:07,revisado
1994-04-10,11:36:59,5.5,14.59,-92.43,5.0,"32 km al SUROESTE de CD HIDALGO, CHIS",1994-04-10,17:36:59,revisado
1994-05-04,03:45:49,5.1,19.57,-108.54,20.0,"365 km al SUROESTE de PUERTO VALLARTA, JAL",1994-05-04,09:45:49,revisado
1994-05-14,22:49:55,5.1,14.22,-93.21,21.0,"125 km al SUROESTE de CD HIDALGO, CHIS",1994-05-15,04:49:55,revisado
1994-05-22,19:41:44,5.8,17.97,-100.67,20.0,"43 km al SUR de CD ALTAMIRANO, GRO",1994-05-23,01:41:44,revisado
1994-07-04,15:36:43,6.1,14.83,-97.31,19.0,"117 km al SUR de PUERTO ESCONDIDO, OAX",1994-07-04,21:36:43,revisado
1994-08-05,23:15:45,5.0,15.64,-95.52,11.0,"67 km al ESTE de CRUCECITA, OAX",1994-08-06,05:15:45,revisado
1994-08-16,15:15:47,5.1,13.88,-92.83,15.0,"115 km al SUROESTE de CD HIDALGO, CHIS",1994-08-16,21:15:47,revisado
1994-08-27,17:04:01,5.0,16.81,-94.72,115.0,"35 km al ESTE de MATIAS ROMERO, OAX",1994-08-27,23:04:01,revisado
1994-08-28,09:02:17,5.4,17.02,-96.1,22.0,"41 km al ESTE de TLACOLULA, OAX",1994-08-28,15:02:17,revisado
1994-09-16,22:56:22,5.1,15.97,-95.67,15.0,"55 km al NORESTE de CRUCECITA, OAX",1994-09-17,04:56:22,revisado
1994-10-28,03:11:32,5.6,15.42,-102.9,5.0,"285 km al SUROESTE de ZIHUATANEJO, GRO",1994-10-28,09:11:32,revisado
1994-10-29,10:44:04,5.0,16.88,-100.25,49.0,"22 km al SUROESTE de COYUCA DE BENITEZ, GRO",1994-10-29,16:44:04,revisado
1994-10-31,11:22:54,5.1,14.9,-93.95,10.0,"118 km al SUROESTE de PIJIJIAPAN, CHIS",1994-10-31,17:22:54,revisado
1994-12-02,22:53:10,5.0,14.27,-92.72,22.0,"76 km al SUROESTE de CD HIDALGO, CHIS",1994-12-03,04:53:10,revisado
1994-12-10,10:17:40,6.6,17.98,-101.52,53.0,"37 km al NORTE de ZIHUATANEJO, GRO",1994-12-10,16:17:40,revisado
1994-12-13,02:23:46,5.3,15.85,-98.79,16.0,"96 km al SUROESTE de PINOTEPA NACIONAL, OAX",1994-12-13,08:23:46,revisado
1994-12-13,02:37:16,5.2,15.3,-98.75,15.0,"137 km al SUROESTE de PINOTEPA NACIONAL, OAX",1994-12-13,08:37:16,revisado
1994-12-13,04:02:51,5.0,15.75,-98.65,25.0,"91 km al SUROESTE de PINOTEPA NACIONAL, OAX",1994-12-13,10:02:51,revisado
1994-12-19,02:41:30,5.1,15.3,-94.75,82.0,"109 km al SURESTE de SALINA CRUZ, OAX",1994-12-19,08:41:30,revisado
1995-01-26,17:17:14,5.0,14.01,-93.13,19.0,"129 km al SUROESTE de CD HIDALGO, CHIS",1995-01-26,23:17:14,revisado
1995-01-26,19:07:06,5.2,14.44,-92.94,25.0,"89 km al SUROESTE de CD HIDALGO, CHIS",1995-01-27,01:07:06,revisado
1995-01-27,10:24:44,5.2,13.72,-91.96,12.0,"108 km al SUR de CD HIDALGO, CHIS",1995-01-27,16:24:44,revisado
1995-03-06,12:44:06,5.0,15.56,-92.49,110.0,"34 km al NOROESTE de MOTOZINTLA, CHIS",1995-03-06,18:44:06,revisado
1995-05-31,10:08:27,5.3,19.01,-108.5,15.0,"385 km al SUROESTE de PUERTO VALLARTA, JAL",1995-05-31,16:08:27,revisado
1995-06-14,05:11:50,6.5,12.167,-88.372,27.0,"494 km al SURESTE de CD HIDALGO, CHIS",1995-06-14,11:11:50,revisado
1995-06-30,05:58:56,6.3,24.62,-110.26,10.0,"53 km al NORTE de LA PAZ, BCS",1995-06-30,11:58:56,revisado
1995-06-30,07:41:42,5.8,24.38,-110.25,10.0,"27 km al NORTE de LA PAZ, BCS",1995-06-30,13:41:42,revisado
1995-08-28,04:46:12,6.5,26.16,-110.35,10.0,"101 km al ESTE de LORETO, BCS",1995-08-28,10:46:12,revisado
1995-09-06,16:48:55,5.8,15.0,-94.23,20.0,"130 km al SUROESTE de TONALA, CHIS",1995-09-06,22:48:55,revisado
1995-09-08,11:25:49,5.5,14.71,-94.35,15.0,"163 km al SUROESTE de PIJIJIAPAN, CHIS",1995-09-08,17:25:49,revisado
1995-09-09,16:08:33,5.0,15.85,-93.81,71.0,"27 km al SUR de TONALA, CHIS",1995-09-09,22:08:33,revisado
1995-09-10,00:03:02,5.1,16.13,-93.62,20.0,"15 km al NORESTE de TONALA, CHIS",1995-09-10,06:03:02,revisado
1995-09-14,08:04:33,7.3,16.752,-98.667,21.0,"29 km al NOROESTE de OMETEPEC, GRO",1995-09-14,14:04:33,revisado
1995-09-15,21:20:06,5.1,16.3,-98.62,10.0,"48 km al SUROESTE de OMETEPEC, GRO",1995-09-16,03:20:06,revisado
1995-09-28,05:57:40,5.1,13.53,-92.46,47.0,"131 km al SUR de CD HIDALGO, CHIS",1995-09-28,11:57:40,revisado
1995-09-30,01:38:26,5.1,14.91,-93.28,60.0,"72 km al SUROESTE de MAPASTEPEC, CHIS",1995-09-30,07:38:26,revisado
1995-10-05,23:13:24,5.3,18.53,-104.8,137.0,"77 km al SUROESTE de MANZANILLO, COL",1995-10-06,05:13:24,revisado
1995-10-09,09:35:54,8.0,18.993,-104.245,25.0,"10 km al SURESTE de MANZANILLO, COL",1995-10-09,15:35:54,revisado
1995-10-09,12:01:59,5.0,19.24,-105.77,5.0,"127 km al OESTE de CIHUATLAN, JAL",1995-10-09,18:01:59,revisado
1995-10-09,15:44:13,5.0,18.89,-104.54,12.0,"30 km al SUROESTE de MANZANILLO, COL",1995-10-09,21:44:13,revisado
1995-10-09,18:06:14,5.1,18.62,-104.56,9.0,"54 km al SUROESTE de MANZANILLO, COL",1995-10-10,00:06:14,revisado
1995-10-12,10:53:04,6.1,19.04,-103.7,11.0,"21 km al SURESTE de COQUIMATLAN, COL",1995-10-12,16:53:04,revisado
1995-10-12,21:18:48,5.1,21.19,-106.54,15.0,"146 km al OESTE de LAS VARAS, NAY",1995-10-13,03:18:48,revisado
1995-10-16,12:18:09,5.1,19.87,-104.14,100.0,"11 km al NORESTE de EL GRULLO, JAL",1995-10-16,18:18:09,revisado
1995-10-18,17:02:09,5.3,19.27,-105.25,74.0,"72 km al OESTE de CIHUATLAN, JAL",1995-10-18,23:02:09,revisado
1995-10-20,20:38:58,7.1,16.811,-93.474,160.0,"12 km al NOROESTE de OCOZOCOAUTLA, CHIS",1995-10-21,02:38:58,revisado
1995-10-30,08:47:56,5.3,16.35,-98.51,27.0,"38 km al SUROESTE de OMETEPEC, GRO",1995-10-30,14:47:56,revisado
1995-11-03,16:20:25,5.3,19.8,-105.5,14.0,"94 km al SUROESTE de PUERTO VALLARTA, JAL",1995-11-03,22:20:25,revisado
1995-11-03,17:38:31,5.1,19.27,-105.68,14.0,"118 km al OESTE de CIHUATLAN, JAL",1995-11-03,23:38:31,revisado
1995-12-11,08:09:24,6.2,18.96,-105.63,16.0,"116 km al SUROESTE de CIHUATLAN, JAL",1995-12-11,14:09:24,revisado
1995-12-11,13:11:42,5.7,18.94,-105.64,72.0,"118 km al SUROESTE de CIHUATLAN, JAL",1995-12-11,19:11:42,revisado
1995-12-11,13:44:10,6.0,18.73,-105.74,21.0,"136 km al SUROESTE de CIHUATLAN, JAL",1995-12-11,19:44:10,revisado
1995-12-14,04:55:40,5.2,18.92,-107.21,15.0,"279 km al SUROESTE de PUERTO VALLARTA, JAL",1995-12-14,10:55:40,revisado
1995-12-20,15:52:27,5.3,18.43,-101.16,30.0,"35 km al SUROESTE de HUETAMO, MICH",1995-12-20,21:52:27,revisado
1996-01-25,06:45:09,5.3,18.39,-102.23,21.0,"41 km al NORESTE de LA MIRA, MICH",1996-01-25,12:45:09,revisado
1996-01-29,04:06:54,5.0,13.82,-93.32,15.0,"158 km al SUROESTE de CD HIDALGO, CHIS",1996-01-29,10:06:54,revisado
1996-02-24,21:08:19,7.1,15.88,-97.98,15.0,"52 km al SUR de PINOTEPA NACIONAL, OAX",1996-02-25,03:08:19,revisado
1996-02-24,21:20:30,5.1,15.55,-97.53,16.0,"52 km al SUR de RIO GRANDE, OAX",1996-02-25,03:20:30,revisado
1996-02-24,22:17:04,5.1,15.42,-98.16,13.0,"102 km al SUROESTE de RIO GRANDE, OAX",1996-02-25,04:17:04,revisado
1996-02-25,03:17:57,5.6,15.86,-98.13,17.0,"54 km al SUR de PINOTEPA NACIONAL, OAX",1996-02-25,09:17:57,revisado
1996-02-25,08:27:24,5.3,15.48,-98.04,13.0,"88 km al SUROESTE de RIO GRANDE, OAX",1996-02-25,14:27:24,revisado
1996-02-25,08:44:06,5.0,15.54,-97.88,5.0,"71 km al SUROESTE de RIO GRANDE, OAX",1996-02-25,14:44:06,revisado
1996-02-25,19:37:32,5.7,15.77,-97.92,14.0,"58 km al SUROESTE de RIO GRANDE, OAX",1996-02-26,01:37:32,revisado
1996-02-26,01:33:33,5.0,15.35,-97.86,7.0,"86 km al SUROESTE de RIO GRANDE, OAX",1996-02-26,07:33:33,revisado
1996-03-13,15:04:19,5.3,16.52,-99.08,18.0,"45 km al SURESTE de SAN MARCOS, GRO",1996-03-13,21:04:19,revisado
1996-03-19,09:31:36,5.0,25.01,-109.33,10.0,"93 km al SUROESTE de LOS MOCHIS, SIN",1996-03-19,15:31:36,revisado
1996-03-19,11:12:39,6.0,15.49,-97.55,15.0,"59 km al SUR de RIO GRANDE, OAX",1996-03-19,17:12:39,revisado
1996-03-19,22:53:20,5.3,15.2,-97.42,16.0,"82 km al SUROESTE de PUERTO ESCONDIDO, OAX",1996-03-20,04:53:20,revisado
1996-03-20,12:08:34,5.3,15.27,-97.22,7.0,"68 km al SUR de PUERTO ESCONDIDO, OAX",1996-03-20,18:08:34,revisado
1996-03-27,06:34:48,5.5,16.21,-98.25,7.0,"26 km al SUROESTE de PINOTEPA NACIONAL, OAX",1996-03-27,12:34:48,revisado
1996-03-31,21:43:06,5.0,16.61,-96.02,39.0,"62 km al SURESTE de TLACOLULA, OAX",1996-04-01,03:43:06,revisado
1996-03-31,23:06:05,5.3,14.12,-93.74,8.0,"172 km al SUROESTE de MAPASTEPEC, CHIS",1996-04-01,05:06:05,revisado
1996-04-01,00:10:53,5.4,14.36,-93.71,6.0,"148 km al SUROESTE de MAPASTEPEC, CHIS",1996-04-01,06:10:53,revisado
1996-04-03,17:00:46,5.2,14.2,-93.7,13.0,"162 km al SUROESTE de MAPASTEPEC, CHIS",1996-04-03,23:00:46,revisado
1996-04-23,01:53:35,5.6,17.11,-101.6,17.0,"59 km al SUROESTE de PETATLAN, GRO",1996-04-23,06:53:35,revisado
1996-05-09,16:54:14,5.3,18.83,-104.82,16.0,"53 km al SUROESTE de CIHUATLAN, JAL",1996-05-09,21:54:14,revisado
1996-06-25,13:52:22,5.0,14.46,-92.74,32.0,"68 km al SUROESTE de CD HIDALGO, CHIS",1996-06-25,18:52:22,revisado
1996-07-15,16:23:34,6.6,17.5,-101.12,22.0,"17 km al ESTE de PETATLAN, GRO",1996-07-15,21:23:34,revisado
1996-07-18,03:16:46,5.1,17.54,-101.2,20.0,"8 km al ESTE de PETATLAN, GRO",1996-07-18,08:16:46,revisado
1996-09-03,12:01:54,5.1,26.19,-110.52,10.0,"85 km al ESTE de LORETO, BCS",1996-09-03,17:01:54,revisado
1996-09-22,14:55:36,5.0,14.87,-91.58,165.0,"64 km al ESTE de CACAHOATAN, CHIS",1996-09-22,19:55:36,revisado
1996-10-01,14:09:03,5.0,26.48,-110.86,10.0,"71 km al NORESTE de LORETO, BCS",1996-10-01,19:09:03,revisado
1996-10-16,03:42:17,5.3,14.06,-92.21,43.0,"69 km al SUR de CD HIDALGO, CHIS",1996-10-16,08:42:17,revisado
1996-11-29,04:08:52,5.0,19.42,-106.67,35.0,"200 km al SUROESTE de PUERTO VALLARTA, JAL",1996-11-29,10:08:52,revisado
